r,HOCOM_BC11A_HUMAN.H11MO.0.A,HOCOM_COE1_HUMAN.H11MO.0.A,HOCOM_ERG_HUMAN.H11MO.0.A,HOCOM_ETV5_HUMAN.H11MO.0.C,HOCOM_FLI1_HUMAN.H11MO.0.A,HOCOM_GATA1_HUMAN.H11MO.0.A,HOCOM_GATA2_HUMAN.H11MO.0.A,HOCOM_GATA3_HUMAN.H11MO.0.A,HOCOM_IRF1_HUMAN.H11MO.0.A,HOCOM_IRF3_HUMAN.H11MO.0.B,HOCOM_IRF4_HUMAN.H11MO.0.A,HOCOM_IRF8_HUMAN.H11MO.0.B,HOCOM_KLF15_HUMAN.H11MO.0.A,HOCOM_MAZ_HUMAN.H11MO.0.A,HOCOM_PRDM6_HUMAN.H11MO.0.C,HOCOM_SPI1_HUMAN.H11MO.0.A,HOCOM_STAT1_HUMAN.H11MO.1.A,HOCOM_TAL1_HUMAN.H11MO.0.A,HOCOM_ZBT17_HUMAN.H11MO.0.A,HOCOM_ZN341_HUMAN.H11MO.0.C,HOCOM_ZN467_HUMAN.H11MO.0.C,HOCOM_ZN770_HUMAN.H11MO.0.C,JASPA_MA0050.2_IRF1,JASPA_MA0528.1_ZNF263,Tissue
chr6:40577967-40578237,,,,,4.396855627379819,,,,,,,,,4.269217724333611,,,,,,,,,,,CLP
chr6:4060065-4060494,,,,,,,,,,,,,,,,,4.576754126063191,,,,,5.332547047110047,,,CD8Tcell
chr6:40649501-40649703,,,,,,,,,4.056505484093897,,,,,,,,,,,,4.490797477668896,,,,CLP
chr6:40653676-40654185,,,,,,4.767003889607847,5.130181792020672,5.459670525209127,,,,,,,,,,4.690369832574102,,,,,,,CMP
chr6:40656003-40656458,,,,,,,,,,,4.127843727251707,,,,,4.2949920406666635,,,,,,,,,MEP
chr6:40663747-40664014,4.122628654130226,,,,,,,,,,,,4.442492798094341,,,,,,,,,,,,CLP
chr6:40669427-40669630,,,,,,,,,4.226213555018807,,,,,,,,,,4.0,,4.163675884293248,4.266802734893431,,,CLP
chr6:40671908-40672288,,,,,,,,,4.036684488613888,,,,,,,,,,,,,,,,CLP
chr6:40678320-40678864,,,,,,,,,,,,,,,,,,,,,,,4.2839966563652006,,CLP
chr6:40683277-40683990,,,,,,,,,4.048176964684088,,,,,,4.494850021680094,,,,,,,,,,Ery
chr6:40756915-40757293,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr6:40774731-40774941,,,,,,,,,,,,,,,,,,,,,,4.605548319173784,,,CLP
chr6:40849206-40849767,,,,,,4.025028005701931,,,,,,,,,,,,,,,,,,,LMPP
chr6:40891658-40891890,,,6.027797161620937,4.9586073148417755,,,,,,,,,,,,4.187086643357143,,,,,,4.105130343254747,,,LMPP
chr6:41008861-41009165,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr6:41010014-41010437,,,,4.080921907623926,,,,,,,,,,,,,,,,,,,,,Ery
chr6:41022995-41023303,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:41048315-41048702,,,,,,,,,,,4.801342913045578,4.88941028970075,4.1095789811990855,,,,,,,6.032452023781137,,,,,CD4Tcell
chr6:41124977-41125509,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:41176237-41176617,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:41239557-41240973,,,,,,,,,,,4.413412695328245,,,,,,,,,,,,,,Mono
chr6:41241908-41242336,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:4124626-4124886,,,,,,,,4.110698297493689,,,,,,,,,,,,,,,,,Ery
chr6:41248201-41248799,,,,,,,,,,,,,,,4.044312249686494,,,,,,,,4.404503778174426,,Mono
chr6:41254146-41255040,,,,,,,,,,,,,,,4.5543957967264035,,,,,,,,,,Mono
chr6:41266576-41267245,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr6:4128348-4128567,,,,,,4.679853713888946,4.2604276555499085,,,,,,,,,,,4.698970004336019,5.8297382846050425,,,,,,MEP
chr6:414596-414898,,,,,,,,4.045275209020937,,,,,,,4.079354998593212,,,,,,,,,,CLP
chr6:41501070-41501510,,,,,,,,4.081445469449727,,,,,,,6.987162775294827,,,,,,,,,,NKcell
chr6:41696349-41696686,,,,,,,,,,,,,,,4.632644078973982,,4.05700040663396,,,,,,,,Bcell
chr6:41700234-41700961,4.16304326294045,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:41722414-41722699,,,,,,5.171340103464679,5.08196966321512,,,,,,,,,,,5.966576244513051,,,,4.991399828238082,,,CMP
chr6:4177051-4177559,6.3448615651886175,,,,,4.85078088734462,4.809668301829708,4.494850021680094,,,,,,,,,,4.2580609222708015,,,,,,,Ery
chr6:41786296-41786826,,,,,,4.0,4.414539270491499,,,,,,,,,,,4.282329496997739,,,,,,4.086186147616283,MEP
chr6:41883003-41883203,,,,,,,,,,,,,,,,,,,,4.616184634019569,,10.035269078946369,,,Ery
chr6:41920877-41921276,,,,,,,,,,,,,,,,,,,5.082494490447453,,,,4.13430394008393,,Ery
chr6:41924889-41925227,,,,,,,,,,,,,,,,,,,,,4.308918507877031,,,,Ery
chr6:41927891-41928098,,,,,,5.261219441515631,5.376750709602098,,,,,,,,,,,5.801342913045577,,,,,4.139661993429006,,Ery
chr6:41938111-41938716,,,5.037630664329979,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:41941906-41942712,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:41977799-41978809,,,,,,,4.0301183562535,,,,,,,,,,,4.040958607678906,,,,,,,CLP
chr6:41984570-41985481,,,,5.211124884224583,,,,,,,,,,,,,,,,,,,,,Ery
chr6:41991990-41992277,,,,4.453457336521869,,,,,,,,,,,,,,,,,,,,,Ery
chr6:41993132-41993765,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr6:42007069-42007900,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr6:42059836-42060355,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:42130030-42130296,,,,,,,,,,4.182434630440219,,,,,,,,,,,,,,,CLP
chr6:42165265-42166153,,,,,,,4.300162274132753,,,,,,,,,,,,,,,,,,Ery
chr6:42167121-42167548,,,,,,4.046723663332696,4.243363891754152,,,,,,,,,,,,,4.459670525209126,,,,,MEP
chr6:42237150-42238031,,,,,,,,4.259637310505756,,,,,,,,,,,,,,,,,Bcell
chr6:42245833-42246239,,,,,,,,,,,,,,,,,,,4.101274818410507,,,,,,CD8Tcell
chr6:4224618-4225770,,4.270025714300444,,,,,,,,,,4.35261702988538,,,,,,,,,,,,,MEP
chr6:42249342-42249724,,,,,4.8996294548824375,,,,,,,,4.121478204498794,,,,,,,,,,,,CD8Tcell
chr6:42263460-42263808,4.586700235918748,,,4.03810452633215,,,,,,,4.074687908500351,,,,,,,,,,,,,,CD8Tcell
chr6:422766-423309,,,,,,,,,,,,,,,,,,,4.089375595110798,,,,,,NKcell
chr6:42283597-42284122,,,,,,,,,,,,,,,,4.345823458122039,,,,,,,,,Mono
chr6:42324932-42325757,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:42340402-42340770,,4.0731432910503065,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:42348004-42348704,,,,,,4.876148359032914,4.645891560852599,,,,,,,,,,,4.4723700991286615,,,,,,,MEP
chr6:42357889-42358707,,4.023191662661933,,,,,,4.081445469449727,,,,,,,5.148130399270234,,,,,,,,,,CD8Tcell
chr6:42474989-42475264,,4.303643611266668,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:42482474-42482815,,4.703334809738468,,,,,,,,,,,,,4.962573502059376,,,,,,,,,,Mono
chr6:42513075-42513460,,,4.298432014944073,4.014124642691606,,,,,,,,,,,,,,,4.349692476868063,4.0222763947111515,,,,,Mono
chr6:42532912-42533113,,,,4.360513510731414,,,,,,,,,,,,,,,,,,,,,Ery
chr6:42574854-42575214,,,,4.1180450286604,,,,4.826813731587727,,,,,,,,4.2890368810047255,,,,,,4.950781977329819,,,Mono
chr6:42578191-42578592,,,,,,,,,,,,,4.603800652904264,,,,,,4.113509274827518,,4.361510743045363,,4.856985199745905,,Bcell
chr6:42617088-42617347,,,,,,,,,,,,,,,,,,,,,,,,,Ery
chr6:42642051-42642694,,,,,,,,,,,,,4.91721462968355,4.0958256317158375,,,,,4.017276612331456,,,5.0545314148681815,,,Ery
chr6:42734257-42734475,,,,,,,,,4.853871964321762,,,4.18309616062434,,,,,4.015922966097169,,,,,,4.6401645176601125,,NKcell
chr6:42744940-42745140,4.82102305270683,,4.0741724253752585,4.366531544420414,,,,,,,4.234331445240986,4.380906669373257,,,,4.747146969020106,,,,,,,,,Bcell
chr6:4274619-4274986,,,,,,,,4.0726296369609765,,,4.136677139879544,,,,,,,,,,,,,,Ery
chr6:4275122-4275346,,,,,,,,,,,,,,,,4.442492798094341,,,,,,,,,Ery
chr6:43109625-43110308,,,,,,,,,,,,4.0,,,,,,,,,,,4.00436480540245,,CD8Tcell
chr6:43122221-43122421,,,,,,,,4.081445469449727,,,,5.0390538042661674,,,,,,,,,,,,,GMP
chr6:43153163-43153486,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr6:43157560-43157961,,,,,,,,,,,,,,,,,4.300162274132753,4.698970004336019,,,,,,,MEP
chr6:43194105-43194629,4.011441043121383,4.324221658325915,,,,,,4.404503778174426,,,,,,,4.835647144215564,,,,,,,,,,MEP
chr6:431949-432486,,,,,4.053056729302175,,,,,,,,,,,,,,,,,,,,NKcell
chr6:43197936-43198305,,,,,,,4.243363891754152,,,,,,,,,,,,,,,,,,Ery
chr6:43238773-43239279,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr6:43285793-43286109,,,,,,,,,,,,,4.112945621949042,4.358525889495899,,4.512861624522814,,,,4.473660722610156,,,,4.910094888560601,Bcell
chr6:43290116-43290476,,,,,,,,,,,,,,,,,,,4.411168274405793,,,9.329754146925877,,,Bcell
chr6:43512153-43512606,,,4.3027706572402815,4.8181564120552265,,,,,,,,,,,,,,,,,,,,,NKcell
chr6:43594724-43595325,,,,,,,,,,,,4.396855627379819,,,,,,,,,,,,,Mono
chr6:43598944-43599355,,,4.045757490560675,,4.150580586203101,,,,,,,,,,,,,4.4762535331884346,,,,,,,Ery
chr6:43671831-43672213,,,,,,,,,,,,,,,,,4.2564902352715706,,,,,,,,Mono
chr6:43676967-43677443,,,,,,,,,,4.197910742118268,,,,,,,,,,,,,,,Mono
chr6:43682008-43683226,,,,,,,,,4.08196966321512,,,,,,,,,,,,,,,,Bcell
chr6:43690967-43691215,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:4371656-4372104,4.045757490560675,,,,,4.437707135543525,4.2604276555499085,,,,,,4.7011469235902945,,,,4.135488918941608,4.226213555018807,,,,,,4.684029654543083,MEP
chr6:4373141-4373424,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:43744091-43744565,,,,,,4.886056647693163,4.686132779630847,,,,,,,,,,,5.600326278518962,,,,,,,Ery
chr6:43757559-43758304,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:43769616-43769843,,,,4.102372908709558,,,,,,,,,,,,,,,,,,,,,Mono
chr6:43839091-43839351,4.832682665251824,,,,,,4.199970640755867,,,,,,,,4.110698297493689,,,,,,,,,,Ery
chr6:43914758-43915122,,,,,,4.317854923626168,4.140261433802853,,,,,,4.314258261397736,,,4.2083093509798815,,4.330683119433888,,,,,,,MEP
chr6:43937021-43937821,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:43954193-43954638,,,,,,4.478861916295964,4.354577730650909,,,,,,,,,,,4.515700160653214,,,,,,,MEP
chr6:44004090-44004771,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:44031963-44032835,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:4407803-4408577,,,,,,,,,,,,,,,,4.6126101736612695,,,,,,,,,Bcell
chr6:44097735-44098159,,,,,,,,4.177831920631983,,,,,,,,4.011441043121383,,,,,,,,,Ery
chr6:44100888-44101713,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:44101997-44102419,,,,,,7.168130225719497,6.716698771296451,4.3979400086720375,,,,,,,,,,7.062482107982652,,,,,,,Ery
chr6:44158482-44158791,,,,,,,,4.205511953340831,,,,,,,,,,,,,,,,,MEP
chr6:44184396-44184717,,,,,,,,4.045275209020937,,,,,,,,,,,,,,,,,CLP
chr6:44193426-44193903,,,,,,4.484126156288321,4.350665141287858,4.826813731587727,,,4.175223537524453,4.043351420794797,,,,,,4.503070351926785,,,,,,,Ery
chr6:4426873-4427351,,,,,,,,4.1438755557577,,,,,,,,,,,,,,4.4621809049267265,,,MEP
chr6:44301494-44302094,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:44349373-44349966,4.444905551421682,,,,,,,,,4.705533773838408,,,,,,,,,,,,,,,Mono
chr6:44358008-44358409,,,4.73754891026957,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:44367730-44368112,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:44432623-44433076,,,,,,,,4.102372908709558,,,,,,,,,,,,,,,,,CLP
chr6:44439368-44439620,,,,,,4.236572006437063,,,,,4.102372908709558,,,,,,,4.278189384787454,,,,,,,Ery
chr6:44439925-44440244,,,,,,,,4.1438755557577,,,,,,,4.044312249686494,,,,,,,,,,Ery
chr6:4447168-4447709,,,5.0996328713435295,4.9746941347352305,,4.029188389127482,,,,,,,,,,,,,,,,,,,CLP
chr6:44490656-44491067,,,,,,,,,,,,,,,,,,,,,,,,,GMP
chr6:44571936-44572212,,,,,,4.245651664288982,4.481486060122112,,,,,,,,,,,4.396855627379819,,,4.442492798094341,,,,LMPP
chr6:44582178-44582502,,,4.153662887870195,5.050122295963125,,,,,,4.195860567664649,4.82102305270683,4.431798275933005,,,,,4.5528419686577815,,,,,4.335358024443875,,,GMP
chr6:446533-447298,,,,,,,,,,,,,,,,,,,,,,,4.036684488613888,,CD4Tcell
chr6:44680341-44680941,,,,,,4.020907099361674,4.195860567664649,,4.173925197299173,,,4.0726296369609765,,,,,,4.145086977692143,,,,,4.416801226031377,,MEP
chr6:44730047-44730421,,,,,,,,4.066006836168758,,,,,,,,,,,,,,,4.437707135543525,,CLP
chr6:44755084-44755563,,,,,,,,,,,4.812479279163537,,,,,,,,,,,,,,CD4Tcell
chr6:4478329-4478615,,,,,,4.3716110699496875,4.732828271596986,,,,,,,,,,,4.434152181326482,,,,,,,MEP
chr6:44788058-44788544,,,,,,,,,,,4.517126416391246,,,,,,,,,,,,,,Mono
chr6:44823505-44823892,,4.373659632624958,,4.07727454200674,,,,,,,,,,,,,,,,,,,,,CLP
chr6:44891163-44891492,,,4.519993057042848,4.527243550682788,4.931814138253839,,,,,,,,,,,,,,4.053056729302175,,,,,,CD4Tcell
chr6:44900280-44901231,,,4.1857524042680785,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:44934384-44934946,,,,4.442492798094341,,,,,,,4.338187314462739,4.111259039317107,4.484126156288321,,,,,,4.064996848546345,,4.1045774539605935,,,,MEP
chr6:44944627-44945641,,,4.638272163982408,5.112945621949042,,,,,,,,6.023191662661934,,,,,,,4.145086977692143,,,,5.667561540084394,,CD4Tcell
chr6:44969323-44969788,,,,,,,,,,,,,,,4.801342913045578,4.2732727909734285,,,,,4.087246696328677,,,,CD8Tcell
chr6:44970188-44970510,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:44971110-44971580,,,,,,,,,4.0963674839157616,,,,,,,,,,,,,,,,Mono
chr6:44999302-44999891,,,,,4.856985199745905,,,,,,,,,,4.115204636051019,,,,,,,,,,Mono
chr6:45052006-45052579,,,,,,,,,4.5934598195660445,,,,,,,,,,,,,,,,CD4Tcell
chr6:45072049-45072249,4.016373712875464,,,,,,,,,,,,,4.100726812682397,4.140261433802853,,,,,,,,,,Bcell
chr6:45080122-45080732,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:45163862-45164169,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:45260955-45261405,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:45278037-45278740,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:45332828-45333091,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:45396535-45396832,,,,,,,,,,,,,,,,4.661543506395395,,,,,,,,,CD4Tcell
chr6:45418539-45418954,,,,,4.016373712875464,4.484126156288321,4.368556230986828,,,,,,,,,,,4.442492798094341,,,,,,,CD4Tcell
chr6:45455446-45455732,,,,,,,,,,,,,,,,,4.032920265855503,,,,,,,,CLP
chr6:45456505-45457262,,,,,,,,,,,,4.464705879957228,,,4.130768280269024,,,,,,,,,4.458420756053419,MEP
chr6:45481681-45481907,,,,,,,,,,,,,,,4.308918507877031,,,,,,,,,,CLP
chr6:455072-455566,,,,,,,,,,,,,,,4.00436480540245,,,,,,,,,,CD8Tcell
chr6:45509644-45510283,,,,,,,,4.205511953340831,,,,,,,,,,4.459670525209126,,,,,,,MEP
chr6:45516393-45516838,,,,,,,,,,,,,,,,,,4.0594835150674315,,,,,,4.068542129310996,Bcell
chr6:45542620-45543053,,,,,,,,,4.13608262304214,,,,4.293282217663241,,,,,,,4.663540266151472,,,,,CLP
chr6:45551680-45552200,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:45553792-45554925,,,,,,,,,,,,,,,,,,,,,,,,,CD4Tcell
chr6:45557208-45557480,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:45601265-45601706,,,,,,,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:45633617-45633817,,,,,,,,,,,,,4.271646217978772,,,,,,,,,,,4.138465589140962,CLP
chr6:45649429-45650179,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr6:45684422-45684780,,,,,,,,,4.1191864077192095,5.261219441515631,,,,,,,,,,,,,,,CLP
chr6:45740698-45741556,,,,,,,,,,,,,,,,,,,,,,,,4.125518182300533,HSC
chr6:45781809-45782011,,4.493494967595128,,,,,,4.045275209020937,,,,,,,,,,,,,,,,,Bcell
chr6:45786412-45786816,4.275724130399212,,,,,,,,,,,,,,4.876148359032914,,,,,,,,,,CLP
chr6:45789730-45790624,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr6:45863228-45863732,4.5228787452803365,,,,,,,,,,,,,,,,4.24795155218056,,,,,,,,NKcell
chr6:45934443-45935059,,,,,,,,,,,,,,,,,,,,,,,,,LMPP
chr6:45968747-45968947,4.517126416391246,,,,4.146910470148135,4.892790030352131,4.793174123968151,4.049148541111453,,5.199282921717615,,,,4.336299074610352,,,,4.826813731587727,,,4.100726812682397,,,,Ery
chr6:4607700-4608464,,4.206209615309182,,,,,,,,,,4.2564902352715706,,,,,,,,,,,,,NKcell
chr6:4608938-4609394,,,,,,,,,,,,,,,,4.023191662661933,,,,,,,,,CLP
chr6:46142615-46142988,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr6:46143180-46143645,,,,,,,,,,,,,,,4.130768280269024,,,,,,,,,,NKcell
chr6:46149757-46150011,4.490797477668896,,,4.2225731776106885,,4.427128397799519,4.099086932262331,,,,,,,,,,,4.4685210829577455,,,,,,4.281498311132726,MEP
chr6:46185165-46185978,,,,,4.6020599913279625,,,,,,,,,4.230622673923862,,,,,,,,,,4.169411331314857,HSC
chr6:46201101-46201369,,,,,4.187755303199632,,,,4.294136287716081,,,,,,4.044312249686494,,,,,,,4.663540266151472,,,GMP
chr6:4620675-4621275,,,,,,,5.761953896871206,4.707743928643524,,,,,4.1095789811990855,,,,,,,,,,,,Ery
chr6:46231171-46231919,,,,,,4.189767482004916,4.111259039317107,,,,,,,,,,,4.528708288941061,,,,,,,MPP
chr6:46241477-46242132,,,,4.393618634889395,,,,,,,,,,,,4.184422251675732,,4.714442690992227,,,,,,,MEP
chr6:46258113-46258816,,,,,,,,,,,,,,4.5528419686577815,,,,,,,,,,,HSC
chr6:46293123-46293949,,,4.122053048370812,,,4.055024091587952,,,,,,,,,,,,,,,,,,,CD8Tcell
chr6:46305792-46306451,,,,,,,4.06198090252379,,5.273272790973428,,,,,4.6345120151091015,,,,,4.050609993355088,,,,4.636388020107856,,MEP
chr6:46482897-46483121,,,,,,,,,,4.396855627379819,5.552841968657781,6.013676222949233,,4.11690664142431,,,6.3979400086720375,,,,,,,,GMP
chr6:46516606-46517382,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr6:46652551-46652925,,,,,,,,,,,,,,,,,,,,,,,,4.562249437179613,MEP
chr6:46698537-46699120,,,,,,,,,,4.528708288941061,,,,,,5.021363051615525,4.29073003902417,,,,,,4.050122295963125,,Mono
chr6:46738666-46739265,,,,,,4.856985199745905,5.197226274708024,,,,,,,,,,,4.924453038607469,,,,4.2580609222708015,,,Mono
chr6:46740302-46741601,,,,,,,,,,4.2865094569060584,,,,,4.29929628285498,,,,4.017276612331456,,,,,,Mono
chr6:46776230-46777033,,,,,,,,,,,,,,,,,,,,,,,,,LMPP
chr6:46940172-46940707,,,4.237321436272564,,,,,,,,,,,,,,,,,,,,,,GMP
chr6:46978296-46978496,4.420216403383191,,,5.31695296176115,4.1029229967905785,,,,,,,,,,,4.496209316942818,,,,,,,4.0074464821678655,,CLP
chr6:46978645-46979018,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:46983961-46984606,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:47007060-47007443,4.490797477668896,,,,,,4.11975822410452,4.049148541111453,,,,,4.856985199745905,,,,,,,,5.823908740944319,,,,CMP
chr6:47013184-47013469,,,,,4.089375595110798,,,,,,,,4.039529222465701,,,,,,,,4.1700533040583645,,,,MEP
chr6:47040793-47041418,,,,,,,,,,,,,,,,,,4.425968732272281,,,,,,,MEP
chr6:47114094-47114651,,,4.010550182333308,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:47128566-47129319,,,,,,,,,4.078833949362261,,,,4.054039296422431,,,,,,,,4.1518108830086025,,,,Mono
chr6:47133600-47134066,4.420216403383191,,4.149353764816934,4.120904120499928,,,,,,,6.279014255846262,,,,,,,,,,,,,4.258848401148215,Mono
chr6:47135920-47136356,,,,4.2034256667895695,4.560667306169737,,,,,,,,,4.196542884351587,,,4.007004901568658,,4.0101054362812265,,,,,,Mono
chr6:47138002-47138622,,,,,,,,,,,,,,,,,,,,,,,,,Mono
chr6:47214899-47215777,,4.943095148663527,,4.4749551929631535,,,,,,,,,,,,,,,,,,,,,CLP
chr6:47220349-47220766,4.507239610973162,,,,,,,,,,,,,,4.0245681914907365,,,,,,,,,,CLP
chr6:4727674-4728681,,,,,,4.012333735073725,,,,,,,,,4.39040559077478,,,,,,,,,,Ery
chr6:47288853-47289974,,,,,,,,,,,,,,,,,,,,,,,,,HSC
chr6:47321287-47322202,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr6:47388087-47388884,,,,,,,,,,,,,,,,,,,,,4.653647025549361,,,,MEP
chr6:47467684-47468404,,,,,,,,,,,,,,,,4.092051478387727,,,,,,10.806875401645536,,,CMP
chr6:475363-475739,,,,,,4.402304814074489,,,,,,4.168130225719498,,,,,,4.122628654130226,,,,,,,NKcell
chr6:47689752-47690381,,,,,,,,,,,,,,,,,,,,,,,,,CMP
chr6:47744442-47744881,,,,,,,5.376750709602098,,,,,,,,,,,,,,,,,4.571865205971212,MEP
chr6:47832867-47833492,,,,,,,,,,,,,,,,,,4.690369832574102,,,,,,,MEP
chr6:47833631-47833833,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:4789260-4789822,,,,,,,,,,,4.057991946977687,,,,,,,,,,,4.027334407733889,,,Bcell
chr6:4791272-4791886,,,4.142667503568732,,,,,,,,,,,,4.195179321278838,,,,4.2839966563652006,,4.109020403010312,,,,NKcell
chr6:4794300-4794639,,,,,,4.402304814074489,4.041914151478915,4.826813731587727,,,,4.4001169279263115,,,,,,,4.684029654543083,,,,,,Ery
chr6:47992250-47992528,,4.671620396561262,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:47995450-47995835,,,,,,,,,,,,,,4.266000713461613,,4.121478204498794,,,,,,4.2020403562628035,,,CLP
chr6:4802811-4803233,,,,,,,,,,,,,,,,,,,,,,,,,Bcell
chr6:48111688-48112324,,,4.2083093509798815,4.5003129173815966,,,,,,,,,,,4.252588192113577,4.686132779630847,,,,,,,,,MEP
chr6:48114564-48115335,,,,,,,,,,,,,,,,6.0604807473813835,,,,,,,,,CMP
chr6:48220708-48221336,,,,,,,4.1444808443321985,,,,,,,,,4.2604276555499085,,,,,,,,,CLP
chr6:48276842-48277554,,,,,4.4329736338409385,,,,,,,,,,,,4.419075024324381,,,,,,,4.016824927962187,HSC
chr6:4849424-4850226,,,,,,,,,,,,,,,,,,,,,,,,,MEP
chr6:48681837-48682232,,,,,,,,,,,,,,,4.00436480540245,,,,,,,,,,CLP
chr6:487925-488384,,,,,,,,,,,,,,,,,,,,,,,4.1791420105603,,Bcell
chr6:4879908-4880427,,,,,,4.580044251510242,4.73754891026957,,,,,,,,,,,4.866461091629782,,,,,,,Ery
chr6:4889902-4890368,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:4898217-4898694,,,,,,,,4.081445469449727,,,,,,,,,,,,,,9.237321436272564,,,CLP
chr6:4909559-4909961,,,4.367542707815276,5.18111458540599,,,,4.24184537803261,,,,,,,,,,,,,,,,,Ery
chr6:4911373-4911795,,,,,,5.38933983691012,6.204815410317576,,,4.029188389127482,,,,,,,,6.098541678603888,,,,,,,Ery
chr6:4914845-4915470,,,,,,,,,,,,,,,,,,,,,,,,,NKcell
chr6:4924799-4925376,4.627087997029894,,,4.023191662661933,,,,,,,4.453457336521869,4.448550002027125,,,,,,,,,,,,,MEP
chr6:4928610-4929290,,,,,4.0726296369609765,4.161780778092374,4.1487416512809245,,,,,,,,,,,4.122628654130226,,,,,,,CMP
chr6:49304222-49304855,,,,,,5.137272471682025,,,,,,,,4.092588639225414,,,,4.896196279044043,,,,,,,CLP
chr6:4933103-4933548,,,,,,,,,,,,,,,,,,,,,,,,,CLP
chr6:49433230-49433485,,,,,,,,,4.050609993355088,,,,,,,,,,,,,,,,Bcell
chr6:49524017-49524649,,,,,,,,,,,,,,,,,4.8827287043442364,,,,,,,,HSC
chr6:49530855-49531490,,,,,,5.289036881004725,,5.237321436272564,4.025488307262672,,,,4.2083093509798815,,,,4.032920265855503,,,,,,,,MEP
chr6:49604309-49604878,,,,,,,5.317854923626168,,,,,,,,5.446116973356125,,,,,,,,,,Ery
chr6:49613727-49614642,,4.249491605148654,,,,4.489454989793388,4.45717457304082,,,,,,,,,,,4.6126101736612695,,,,,,,HSC
chr6:49703901-49704443,,,,,,4.212539525481585,,,,,,,,,,,,4.489454989793388,,,,,,,MEP
chr6:49711030-49711565,,,,,,,,,,,,,,,4.252588192113577,,,,,,,,,,CMP
chr6:49749880-49750949,,,,,,,,,,,,,,,,4.982966660701218,,,,,,,,,Ery
chr6:49802853-49803242,,,,,,,,4.24184537803261,,,,,,,,,,,,,,,,,MEP
chr6:49809190-49809408,,,,,,,,,,,,,,,,,,,,,,,,4.0726296369609765,Ery
chr6:49809564-49810000,,,,,,,,,,,,,,4.049635145623877,5.266802734893432,,,,,,4.419075024324381,,,,MEP
chr6:49822768-49823506,,,,,,,,,,,,,,4.226945306635737,,,,,,,,,,,MEP
chr6:49856297-49857101,,4.00436480540245,,,4.274905478918532,,,,,,,,,,,,,,,,,4.217527375833714,,,MEP
chr6:5034417-5035156,,4.7011469235902945,,,,,,4.3625102704874905,,,,,,,,,,,,,,,,,HSC
chr6:5050242-5050663,4.482804102050027,,,,,,,,,,,,,,,5.092588639225414,,,,,,,,,CLP
